customer_id,recency_days,frequency,monetary_value,avg_order_value,days_since_signup,total_orders,support_tickets,age,churned
2519,10,23,1686.66,211.07,280,7,3,33,0
2520,70,15,4535.37,501.23,551,8,1,40,0
2521,308,7,1825.5,301.4,629,5,0,31,1
2522,7,5,747.43,94.4,565,7,0,44,1
2523,41,9,575.52,86.45,368,6,2,31,0
2524,45,14,2989.6,276.61,744,11,0,47,0
2525,87,5,1118.07,409.89,206,2,1,58,1
2526,21,3,50.0,31.35,199,1,0,29,0
2527,13,12,1027.29,94.45,548,9,1,38,1
2528,104,7,1864.91,579.07,188,2,2,46,1
2529,76,11,1113.1,85.69,1161,13,0,33,0
2530,20,10,789.43,143.71,286,4,0,46,0
2531,5,1,957.17,320.03,735,2,0,48,1
2532,108,12,1639.63,671.95,162,2,0,56,0
2533,92,5,349.03,58.72,1016,6,0,30,1
2534,150,10,2344.0,304.77,437,6,1,25,0
2535,5,9,1668.64,483.14,280,2,2,35,0
2536,48,9,839.65,133.54,351,4,2,25,1
2537,10,15,1556.59,312.15,248,4,0,48,1
2538,63,18,4815.16,659.06,371,6,3,22,0
2539,15,20,5938.27,1176.25,170,4,0,74,0
2540,22,9,2271.52,440.67,287,4,1,59,0
2541,94,8,374.01,45.1,727,7,0,40,1
2542,111,14,3665.69,318.05,497,10,1,53,0
2543,176,9,1737.83,582.45,203,2,1,18,1
2544,6,3,1551.87,433.97,380,3,0,75,1
2545,110,12,470.3,19.84,888,17,0,31,0
2546,293,4,547.14,132.04,311,3,3,38,1
2547,4,4,375.18,167.63,186,1,0,18,1
2548,182,8,2269.4,265.12,614,8,0,47,1
2549,207,12,1072.11,513.02,56,1,3,23,1
2550,15,9,1039.51,231.83,356,4,4,41,1
2551,23,14,570.39,33.02,935,18,2,31,0
2552,29,4,685.54,208.84,372,2,2,23,1
2553,229,7,2057.25,151.05,772,13,0,27,1
2554,1,11,3802.23,2116.78,184,1,1,43,0
2555,57,10,3070.45,495.0,362,5,1,20,0
2556,63,9,1900.98,379.17,339,4,4,28,0
2557,83,6,2351.53,549.48,593,3,0,49,1
2558,18,10,2940.34,478.36,453,5,0,75,0
2559,37,17,1674.88,82.21,1011,20,0,47,1
2560,35,12,1383.93,293.05,299,4,3,26,0
2561,37,10,114.76,13.71,449,8,1,34,1
2562,31,7,105.53,17.45,348,5,1,40,0
2563,177,15,632.87,72.56,428,7,6,34,1
2564,69,13,1294.26,155.55,402,7,4,53,1
2565,93,13,1333.28,298.48,221,4,0,43,0
2566,31,5,242.24,55.35,702,4,1,53,1
2567,0,17,1337.11,263.69,265,4,0,35,0
2568,233,7,2245.76,461.32,251,4,1,59,1
2569,133,14,2229.73,750.05,119,2,2,37,0
2570,44,9,399.08,66.9,293,5,0,25,1
2571,32,12,1052.12,135.21,262,5,4,72,1
2572,40,11,1109.18,487.73,69,1,0,18,0
2573,23,8,1976.3,352.99,370,5,3,28,1
2574,62,13,668.32,42.54,984,15,0,30,1
2575,320,1,1161.27,639.34,139,1,1,75,1
2576,3,21,1662.4,164.02,423,9,1,67,0
2577,128,4,50.0,14.64,364,2,1,62,1
2578,2,22,5290.15,260.99,645,19,1,35,0
2579,113,17,632.23,53.5,675,12,0,75,0
2580,11,8,3408.71,194.45,1427,17,0,45,0
2581,35,20,999.66,59.63,509,13,0,54,0
2582,37,20,1704.41,219.78,237,6,0,42,0
2583,69,11,534.85,99.92,287,4,1,39,1
2584,66,10,149.42,25.51,308,4,0,36,1
2585,97,5,1045.42,333.41,270,2,1,36,1
2586,155,4,2821.31,256.13,1131,11,3,49,0
2587,1,23,1704.94,85.03,655,17,4,45,0
2588,102,7,376.46,45.25,590,8,0,39,1
2589,3,11,1582.38,414.72,191,3,1,62,1
2590,127,5,1309.43,138.18,670,8,1,18,1
2591,118,8,612.53,45.21,847,13,2,47,1
2592,15,8,1754.31,334.92,368,4,2,50,1
2593,14,16,598.83,79.18,284,7,0,57,0
2594,5,10,1080.66,101.19,1026,12,2,39,0
2595,21,7,770.42,231.17,258,3,3,43,0
2596,38,18,1555.25,241.71,238,4,1,54,0
2597,38,6,1822.31,585.91,209,2,2,62,0
2598,17,12,2839.9,336.39,409,7,3,35,1
2599,56,17,1851.46,196.89,508,9,1,44,0
2600,59,5,2208.91,346.98,778,6,2,65,1
2601,11,3,471.67,101.21,607,4,1,18,1
2602,26,12,734.85,58.89,601,12,0,29,0
2603,180,14,1122.67,44.0,926,22,0,61,1
2604,48,25,1512.69,285.73,201,5,3,56,0
2605,226,8,683.32,216.35,131,2,1,47,1
2606,30,21,2078.53,110.94,626,15,0,33,0
2607,1,11,1027.65,106.12,396,7,1,26,0
2608,123,6,552.33,53.68,779,9,0,31,1
2609,4,23,357.22,49.29,422,7,1,63,0
2610,251,1,323.8,96.91,277,2,0,30,1
2611,19,20,1861.09,123.88,632,15,2,41,0
2612,62,17,1536.94,158.63,457,8,1,28,1
2613,98,20,1446.97,113.57,422,11,1,52,1
2614,43,10,2115.87,66.54,1500,26,0,31,0
2615,41,9,556.32,66.81,883,8,2,38,1
2616,14,10,679.81,71.27,682,8,1,18,0
2617,109,3,1263.42,259.66,467,4,1,18,1
2618,35,2,1208.46,300.27,441,3,0,40,0
2619,75,7,998.76,244.2,349,3,0,20,1
2620,20,10,3877.57,649.23,498,5,0,71,0
2621,100,8,404.52,61.09,304,6,0,18,1
2622,98,4,284.9,104.0,169,2,1,27,1
2623,0,9,1843.34,336.69,418,4,0,40,0
2624,6,15,153.62,13.96,524,9,0,34,0
2625,6,8,4495.92,543.75,780,9,1,23,0
2626,2,6,1996.49,395.39,239,4,1,25,1
2627,3,14,2089.17,156.94,443,13,1,25,1
2628,26,12,2470.34,225.49,604,9,0,35,0
2629,103,10,1380.11,205.18,596,5,0,69,1
2630,54,10,2124.41,123.21,1098,15,1,41,0
2631,6,19,5799.73,696.56,354,7,3,57,0
2632,3,10,1447.35,294.31,224,4,0,47,1
2633,7,14,1213.55,147.78,462,9,0,56,0
2634,31,12,225.05,39.33,367,5,1,18,0
2635,22,15,350.34,52.87,324,5,0,35,0
2636,85,11,2932.92,569.52,294,4,4,59,1
2637,62,14,1084.08,90.4,526,10,0,31,0
2638,109,20,5699.14,577.44,265,7,1,66,0
2639,249,3,1954.27,324.33,682,5,0,62,1
2640,0,11,2217.99,161.81,662,11,0,32,0
2641,17,12,1062.0,87.52,556,12,0,32,0
2642,6,8,2695.88,523.68,201,4,0,24,1
2643,28,7,536.71,68.35,511,7,1,30,0
2644,64,10,1745.82,166.17,812,9,0,21,0
2645,22,9,1038.5,111.53,712,9,0,46,1
2646,15,9,875.08,83.91,652,11,0,18,0
2647,33,12,659.83,74.07,439,7,0,49,0
2648,1,16,2123.4,194.15,426,10,2,49,0
2649,230,14,2060.91,136.11,892,16,1,18,1
2650,223,13,2589.94,388.27,520,7,0,63,1
2651,11,6,869.76,134.42,524,6,0,47,0
2652,12,16,2619.3,98.26,1500,26,4,51,1
2653,51,15,961.91,143.69,349,6,1,28,0
2654,23,14,1303.57,598.66,63,1,0,49,0
2655,0,6,700.07,155.78,385,3,1,56,1
2656,4,8,2491.94,615.2,400,3,0,38,0
2657,81,9,1846.04,264.96,515,6,0,70,0
2658,14,16,1872.99,182.96,592,9,2,40,0
2659,55,10,1713.8,874.45,75,1,0,57,0
2660,24,7,687.25,113.53,600,5,0,44,0
2661,51,11,602.25,97.2,416,6,2,48,1
2662,365,6,565.49,120.47,360,4,0,18,0
2663,92,6,451.0,188.55,112,1,0,45,0
2664,27,13,690.04,50.61,1003,12,0,28,1
2665,233,11,6613.12,1081.38,321,5,5,27,1
2666,2,13,344.22,36.18,657,10,2,66,0
2667,11,14,551.63,105.03,237,4,0,36,0
2668,46,12,1607.98,173.37,530,9,0,24,0
2669,16,22,579.01,40.95,364,11,1,34,0
2670,71,18,1563.43,115.13,645,12,0,20,0
2671,2,9,1305.38,280.03,356,4,0,61,0
2672,24,7,600.77,161.86,229,3,0,29,1
2673,156,5,1365.31,315.39,429,4,0,47,1
2674,35,11,2114.98,280.81,415,7,1,60,0
2675,11,20,413.36,40.85,508,10,0,32,0
2676,46,14,575.04,32.74,766,16,0,47,0
2677,34,8,418.61,142.71,191,2,0,24,0
2678,24,8,767.54,135.41,742,5,0,75,0
2679,169,0,50.0,27.63,169,1,1,54,1
2680,150,6,1139.56,136.87,630,7,1,37,1
2681,35,13,1914.23,106.9,642,17,1,28,0
2682,55,16,1234.9,182.05,309,6,0,38,1
2683,99,6,592.69,161.93,246,3,1,34,1
2684,79,13,957.56,199.62,236,4,0,69,1
2685,28,10,807.98,103.39,456,6,0,21,1
2686,46,25,3171.91,176.85,668,18,2,42,0
2687,192,7,2440.26,362.44,392,7,0,39,1
2688,3,13,433.52,188.76,56,1,1,38,1
2689,5,9,2705.09,539.33,295,5,3,38,0
2690,161,3,1379.34,331.21,288,3,2,38,1
2691,67,9,2313.82,213.51,590,9,1,53,0
2692,1,19,2678.97,231.5,609,10,1,49,0
2693,103,10,951.56,104.94,478,8,1,46,1
2694,8,10,864.23,95.81,743,8,2,18,1
2695,147,5,2511.41,317.18,776,7,0,44,1
2696,38,17,1701.67,107.78,307,12,0,18,0
2697,29,3,867.78,457.92,232,1,2,49,0
2698,70,9,284.65,65.59,411,4,2,62,1
2699,13,11,1487.65,156.16,478,7,3,26,1
2700,63,4,118.71,60.63,297,1,0,36,0
2701,47,10,471.46,23.28,1500,17,2,31,1
2702,21,6,1844.16,101.74,969,15,5,58,1
2703,68,15,195.9,42.78,277,4,1,41,0
2704,37,2,486.26,291.47,198,1,2,65,1
2705,121,14,1722.7,343.43,262,4,0,46,0
2706,6,6,468.94,63.4,785,7,1,43,1
2707,110,8,2230.14,129.54,796,12,2,41,1
2708,47,4,1124.77,126.19,976,7,2,52,1
2709,25,11,1527.53,265.08,227,4,3,18,1
2710,157,18,912.67,101.67,588,9,1,41,1
2711,15,12,662.54,148.82,243,4,2,38,0
2712,36,13,1260.32,77.14,1100,17,0,50,0
2713,40,13,3587.13,749.09,233,4,3,37,1
2714,25,9,548.04,158.18,164,2,1,24,1
2715,4,22,1224.84,183.99,189,5,2,40,0
2716,163,11,2050.91,256.17,430,9,1,23,1
2717,159,10,789.09,48.94,662,13,0,18,1
2718,61,15,816.16,79.28,636,8,0,50,1
2719,24,14,1530.39,301.4,195,4,0,48,0
2720,83,3,2021.21,375.86,332,5,0,47,0
2721,206,15,2802.31,650.78,302,4,1,59,0
2722,145,12,1415.88,493.16,174,2,0,30,0
2723,13,9,1643.11,422.83,297,3,2,18,0
2724,101,16,730.04,34.67,952,20,2,38,1
2725,134,3,680.11,328.98,156,1,0,34,1
2726,177,10,756.43,98.5,498,7,2,27,1
2727,3,7,1287.69,69.43,965,17,2,38,1
2728,114,6,448.69,45.03,936,11,0,30,1
2729,54,11,2681.14,164.98,1130,13,6,18,1
2730,52,12,2491.05,197.08,529,10,0,33,0
2731,32,8,740.68,56.09,578,12,3,22,0
2732,115,8,1277.18,186.62,301,5,0,43,1
2733,39,10,964.95,272.65,153,3,0,30,0
2734,34,6,1735.3,451.94,392,3,2,56,0
2735,266,4,1616.17,196.84,842,8,0,64,0
2736,43,11,453.28,209.83,55,1,0,50,1
2737,115,9,748.82,104.39,311,5,0,18,0
2738,12,5,329.96,34.2,613,9,3,62,1
2739,106,6,549.08,115.03,434,4,2,63,0
2740,68,15,8496.02,481.05,905,19,0,40,0
2741,53,8,6277.43,525.8,791,11,0,59,0
2742,12,2,749.94,391.35,138,1,0,31,1
2743,9,9,770.4,141.91,458,5,1,18,1
2744,71,14,1646.59,270.95,252,5,1,28,0
2745,134,11,2969.6,585.91,249,4,4,65,1
2746,59,10,2640.4,773.24,147,2,0,18,1
2747,35,17,2336.41,171.67,507,13,0,39,0
2748,57,6,3338.92,377.79,916,7,1,40,1
2749,9,19,1599.48,147.62,536,11,0,32,0
2750,2,21,2445.13,512.52,139,4,1,33,0
2751,102,17,1886.78,149.57,418,10,0,41,0
2752,101,19,121.71,10.0,598,13,1,31,1
2753,89,14,1653.89,209.28,398,7,0,18,1
2754,121,4,906.47,157.89,530,4,1,43,0
2755,15,14,1287.38,226.92,267,5,0,56,1
2756,8,10,1783.97,215.11,367,7,1,53,0
2757,13,6,266.78,62.66,352,3,0,27,0
2758,72,10,2610.88,165.71,1017,18,0,21,0
2759,38,7,588.87,187.16,199,2,1,35,1
2760,1,8,181.65,103.68,63,1,1,63,1
2761,247,4,169.96,24.05,979,7,0,49,1
2762,21,5,226.59,51.56,468,4,1,50,1
2763,0,9,617.35,188.4,167,2,0,53,1
2764,26,19,2994.02,207.48,750,13,0,46,0
2765,17,10,2203.37,202.46,621,11,0,41,0
2766,33,9,825.42,90.03,1115,8,0,49,0
2767,188,12,1938.14,262.31,492,6,5,31,1
2768,69,10,934.39,58.21,1500,17,0,18,0
2769,58,18,737.55,72.44,400,9,0,50,0
2770,125,17,168.66,15.56,622,11,1,58,1
2771,6,19,4246.23,314.05,678,13,1,23,0
2772,7,8,937.31,30.32,1500,29,1,52,1
2773,137,10,674.67,80.65,320,5,0,65,1
2774,11,14,1527.62,247.68,313,5,0,39,0
2775,72,19,1489.48,114.47,686,13,0,27,0
2776,18,7,2397.66,738.42,156,2,1,41,0
2777,45,10,1803.64,257.83,251,5,0,31,0
2778,28,17,651.97,74.21,392,8,0,30,0
2779,7,13,1198.04,55.75,1094,19,1,46,0
2780,52,23,1655.91,78.93,687,17,4,18,0
2781,159,4,204.88,46.66,456,4,3,18,1
2782,7,10,1505.97,382.37,299,3,1,40,0
2783,34,6,2817.14,136.62,1355,21,1,39,0
2784,2,8,509.64,77.96,416,5,0,45,0
2785,17,13,1708.14,335.13,250,4,1,68,0
2786,26,2,1817.82,217.3,1500,8,3,41,1
2787,127,8,509.64,245.29,162,1,0,48,1
2788,115,4,1459.95,94.27,933,11,1,25,1
2789,110,15,2892.02,310.06,437,8,3,51,0
2790,5,16,1134.45,80.35,686,13,0,32,0
2791,9,14,1194.73,116.06,611,10,4,41,0
2792,25,10,854.7,142.84,680,5,0,38,1
2793,84,15,237.0,10.0,1500,26,9,55,0
2794,1,11,781.12,48.51,1447,14,0,20,1
2795,12,7,1559.16,345.14,260,4,0,18,0
2796,54,6,914.4,254.1,597,3,0,36,1
2797,1,18,3931.27,840.83,101,3,1,47,1
2798,9,4,1415.44,497.34,725,2,1,42,1
2799,28,9,1632.12,156.17,831,8,5,58,1
2800,12,23,435.91,238.61,64,1,0,46,0
2801,34,7,2657.08,459.13,426,5,1,31,0
2802,100,10,2038.81,225.92,685,9,0,18,0
2803,16,13,1112.09,130.46,545,8,0,36,1
2804,79,5,1358.24,566.09,164,1,0,55,1
2805,147,11,745.86,191.47,179,3,0,34,1
2806,28,6,1203.47,168.78,393,7,1,40,0
2807,3,12,2708.59,771.72,320,3,1,46,0
2808,76,7,1244.97,179.91,341,5,3,24,1
2809,87,11,670.14,210.04,146,2,1,49,0
2810,46,10,659.28,92.34,442,7,0,64,0
2811,36,13,927.58,58.55,1099,15,4,37,0
2812,90,13,1296.36,350.45,170,3,4,23,0
2813,37,11,1142.94,193.61,371,5,2,39,0
2814,0,18,853.17,50.05,638,14,1,18,0
2815,157,10,969.35,338.41,117,2,1,45,1
2816,20,11,406.58,66.51,445,6,1,46,0
2817,59,14,1094.23,61.79,815,16,2,65,0
2818,56,11,776.29,195.46,201,3,0,37,0
2819,49,11,358.15,31.11,474,8,7,46,1
2820,21,8,1995.8,170.64,780,10,0,27,0
2821,101,8,1345.03,113.21,1500,11,0,34,1
2822,21,7,2928.09,285.42,458,9,0,18,0
2823,214,7,1281.81,405.48,255,2,0,37,1
2824,58,10,807.25,360.16,87,1,1,35,1
2825,112,7,1365.11,288.12,256,3,0,44,1
2826,94,11,1144.65,344.08,139,3,0,30,1
2827,174,21,1601.91,61.89,1153,27,6,41,1
2828,52,11,2183.31,190.65,751,11,0,34,0
2829,4,6,849.32,268.06,179,2,0,35,0
2830,7,6,577.12,177.1,244,2,0,41,0
2831,31,10,1547.27,193.34,453,7,2,40,1
2832,33,8,786.9,56.64,812,11,2,51,1
2833,17,10,1257.24,106.59,598,11,0,38,0
2834,214,4,555.87,134.76,562,3,0,34,1
2835,44,11,414.74,63.41,495,6,0,37,0
2836,179,7,1244.15,262.51,187,3,2,29,1
2837,2,25,2342.3,217.46,457,10,0,34,1
2838,36,3,753.67,185.45,421,3,1,70,1
2839,33,8,889.89,463.3,137,1,0,26,0
2840,2,14,989.55,56.93,1136,15,0,35,0
2841,62,16,1056.75,160.79,281,5,0,34,0
2842,9,15,1464.94,313.2,140,3,2,36,0
2843,23,18,1953.61,253.75,317,5,0,35,0
2844,178,24,1522.59,145.39,361,11,0,44,0
2845,204,7,1529.8,305.92,413,5,1,18,1
2846,19,13,528.89,67.83,357,7,0,55,0
2847,24,14,5557.58,876.35,429,6,1,49,0
2848,58,8,426.71,55.56,478,6,0,21,1
2849,22,12,1096.92,105.96,462,9,1,18,0
2850,104,5,882.85,109.71,559,7,0,25,1
2851,54,13,1400.27,121.24,581,10,1,36,1
2852,50,6,1342.39,160.42,590,8,2,75,1
2853,207,13,987.83,93.55,685,10,1,48,1
2854,18,7,484.35,102.83,259,4,1,18,1
2855,132,12,2924.82,686.29,266,4,0,29,0
2856,104,5,1086.07,138.47,814,6,4,39,1
2857,16,8,687.76,152.01,324,3,0,43,0
2858,12,15,1730.77,212.81,397,7,3,20,0
2859,54,14,1646.87,278.63,374,5,1,37,0
2860,5,15,3443.28,141.07,1500,26,2,29,0
2861,55,3,1116.51,570.11,227,1,0,23,1
2862,32,6,1462.76,445.36,224,2,0,43,1
2863,139,9,2779.86,321.15,430,6,2,51,1
2864,74,4,1768.38,428.02,381,3,1,52,1
2865,78,7,1122.91,598.77,178,1,0,48,1
2866,27,11,1847.0,419.86,406,3,0,32,0
2867,16,13,364.54,31.69,438,11,0,50,0
2868,47,15,2263.07,424.67,301,5,0,44,1
2869,184,14,1566.03,160.53,390,7,1,42,1
2870,71,6,219.49,83.02,244,2,0,30,0
2871,1,8,1141.45,439.43,178,2,1,32,0
2872,273,4,1386.14,300.06,322,3,0,41,1
2873,77,25,1356.66,257.31,201,5,2,75,0
2874,165,7,431.07,143.96,152,2,1,44,1
2875,41,11,849.65,439.83,84,1,0,30,1
2876,169,8,1731.77,230.26,500,5,0,27,1
2877,24,4,1033.97,245.71,314,3,1,32,1
2878,112,11,1165.56,94.34,817,11,1,72,0
2879,71,8,1392.67,255.49,333,5,1,34,1
2880,262,2,423.22,203.38,499,1,2,53,1
2881,21,15,2328.72,307.02,271,6,1,34,0
2882,9,10,992.44,125.69,421,6,1,43,1
2883,92,9,1419.11,706.32,85,1,3,51,1
2884,224,20,2207.26,369.58,318,5,1,31,1
2885,8,20,594.69,91.63,228,6,1,30,0
2886,8,8,1823.73,205.73,766,7,1,64,0
2887,45,5,1048.07,322.4,478,2,1,54,1
2888,102,5,590.71,83.56,702,7,3,51,1
2889,62,11,1988.99,104.14,872,20,2,51,1
2890,216,7,207.89,45.73,300,4,3,46,1
2891,133,5,1130.71,307.95,465,2,0,70,1
2892,65,7,1819.69,328.63,187,4,1,40,1
2893,29,13,2925.76,427.44,548,6,0,48,0
2894,111,15,2402.45,220.63,599,10,0,18,0
2895,54,5,2204.95,412.51,524,4,0,27,1
2896,156,8,577.26,154.39,300,3,0,21,1
2897,70,7,4485.47,266.58,1199,16,3,59,0
2898,85,11,165.5,19.19,437,8,1,18,1
2899,3,10,1872.6,604.04,187,2,0,33,0
2900,365,4,1297.72,149.77,635,7,6,18,1
2901,92,13,1734.64,142.13,780,12,0,27,0
2902,62,10,951.71,247.33,190,3,1,32,0
2903,55,9,1306.23,193.2,362,5,1,60,1
2904,73,5,1346.46,679.4,138,1,0,45,0
2905,2,14,3314.28,118.3,892,26,7,27,1
2906,24,19,515.99,47.55,403,9,1,55,0
2907,7,3,1426.63,707.12,229,1,0,40,1
2908,14,7,442.84,32.38,787,12,1,40,1
2909,31,6,759.59,106.21,429,6,0,21,0
2910,71,14,985.89,94.55,722,11,1,25,0
2911,195,9,1103.94,144.62,570,7,1,27,1
2912,365,2,1145.9,630.77,206,1,0,40,1
2913,106,7,2415.8,455.49,293,4,0,41,0
2914,22,10,1176.47,276.03,234,3,0,63,0
2915,32,4,1525.13,535.37,177,2,0,45,0
2916,29,5,1777.32,702.23,109,1,1,18,0
2917,140,7,562.78,23.14,1343,21,0,43,1
2918,122,4,787.97,118.42,518,6,0,18,1
2919,4,15,1709.93,146.87,568,11,5,25,0
2920,42,15,606.18,33.97,840,16,0,27,1
2921,65,14,1239.76,209.49,291,5,0,30,0
2922,0,18,1116.59,262.87,147,3,2,19,0
2923,50,18,557.67,56.69,683,10,0,43,0
2924,159,18,1036.89,286.55,167,3,0,18,0
2925,3,13,313.94,21.33,673,12,5,45,0
2926,14,8,2615.64,774.18,128,2,1,73,0
2927,8,8,142.63,42.2,157,3,0,20,1
2928,31,11,1114.14,216.07,270,4,0,35,1
2929,35,7,1051.05,115.38,657,9,1,18,1
2930,262,3,367.67,48.72,1105,6,2,35,1
2931,111,11,660.16,89.51,567,6,0,49,1
2932,68,12,3352.61,647.51,278,4,0,50,0
2933,77,8,473.55,35.47,760,13,2,41,1
2934,78,10,50.0,17.05,125,2,0,53,0
2935,11,16,1893.65,267.24,215,5,0,75,0
2936,33,7,1335.25,175.85,457,6,3,65,1
2937,83,5,225.45,35.2,697,5,5,32,1
2938,1,25,1961.12,216.51,374,8,1,18,0
2939,47,10,1123.91,235.85,347,4,1,33,1
2940,132,9,940.17,155.2,361,5,0,25,1
2941,62,6,3438.95,327.31,836,8,1,46,0
2942,154,7,724.47,249.69,246,2,1,22,1
2943,102,8,1908.56,457.46,204,3,0,38,1
2944,66,2,1937.08,544.42,357,3,1,52,1
2945,36,7,2124.89,160.45,907,12,0,38,0
2946,77,9,1039.87,163.89,267,5,0,25,1
2947,54,6,2016.95,381.03,361,4,0,57,1
2948,338,13,334.09,177.47,123,1,0,18,1
2949,74,6,970.46,171.05,371,4,0,35,0
2950,21,9,668.83,76.07,502,7,0,39,1
2951,185,18,196.9,38.18,167,4,1,40,1
2952,23,11,896.29,86.27,837,10,2,42,0
2953,141,14,971.24,121.69,498,7,0,49,0
2954,44,13,167.23,33.4,298,4,0,39,0
2955,82,12,187.88,24.84,500,7,0,34,1
2956,16,10,623.05,62.46,588,8,1,33,0
2957,47,17,667.82,237.7,95,2,0,30,0
2958,18,5,2439.73,439.53,513,5,0,51,0
2959,22,3,1579.88,302.48,888,5,1,30,1
2960,11,13,1505.13,389.24,243,4,0,52,0
2961,39,13,4205.64,554.5,302,7,2,40,0
2962,43,16,1543.45,241.06,338,6,1,32,0
2963,19,13,695.91,54.43,702,11,1,49,1
2964,71,8,300.55,106.34,191,2,0,29,1
2965,25,5,1338.87,198.31,571,7,1,49,1
2966,53,9,1018.23,174.18,343,4,2,43,1
2967,56,22,3854.5,153.64,1137,27,5,31,0
2968,5,1,396.54,139.3,357,2,1,47,1
2969,154,6,1426.14,771.7,54,1,1,48,1
2970,30,11,2946.58,343.09,640,8,1,57,0
2971,58,5,1353.34,129.55,553,8,1,54,1
2972,37,14,1711.16,154.93,484,8,0,47,0
2973,173,17,1159.11,72.95,873,15,0,23,0
2974,16,7,1090.6,470.45,108,1,0,75,0
2975,77,6,819.32,239.24,217,3,0,18,1
2976,132,8,1594.8,239.14,419,5,2,54,0
2977,31,18,757.52,139.45,467,5,0,46,0
2978,25,15,1696.86,249.7,379,6,1,22,0
2979,10,2,407.91,218.68,125,1,0,38,1
2980,93,9,339.2,44.03,304,6,4,38,0
2981,115,8,2070.48,136.89,1089,17,2,59,1
2982,21,17,316.31,63.16,184,4,3,29,0
2983,106,10,1650.22,285.16,413,6,1,36,1
2984,8,5,1155.13,134.75,573,8,1,18,0
2985,35,14,916.7,60.62,689,13,0,66,0
2986,21,12,1867.29,180.1,638,10,0,23,0
2987,15,22,1310.51,142.45,289,9,1,44,0
2988,184,11,605.89,145.82,217,3,1,38,1
2989,101,12,3011.76,197.51,1142,15,0,38,1
2990,89,15,2900.01,263.77,731,11,0,52,0
2991,43,14,1833.84,206.63,440,7,1,65,0
2992,60,15,3606.42,187.26,965,17,4,43,0
2993,109,10,386.39,171.05,123,1,2,49,1
2994,24,5,1312.2,515.8,147,2,0,44,1
2995,22,13,2550.43,1221.76,56,1,0,55,0
2996,161,8,2122.3,360.68,464,6,0,33,0
2997,15,17,1431.4,130.35,478,10,0,56,0
2998,81,10,630.83,164.05,136,2,0,56,0
2999,202,5,538.08,44.37,715,12,0,56,1
3000,239,6,456.27,239.63,80,1,1,30,1
3001,20,18,1023.8,90.31,531,10,2,37,1
3002,236,6,890.38,110.15,610,7,1,43,1
3003,9,15,1705.36,193.0,460,9,0,19,1
3004,19,11,2269.6,754.94,120,2,0,63,0
3005,31,15,1477.55,89.21,867,15,1,39,1
3006,109,7,3448.94,903.36,296,2,1,44,0
3007,5,16,1539.88,238.03,296,6,1,31,0
3008,11,24,1835.48,266.08,256,6,1,20,0
3009,49,7,1540.94,196.44,652,7,6,30,1
3010,6,4,2042.37,434.72,286,4,0,43,0
3011,31,9,2740.22,952.59,170,2,0,50,0
3012,48,21,8145.31,354.59,767,19,4,42,0
3013,105,10,465.26,49.05,407,8,3,45,1
3014,53,7,963.08,89.82,783,10,0,34,1
3015,47,5,1601.98,201.51,427,7,3,47,1
3016,29,9,942.89,191.89,243,3,1,62,0
3017,28,15,1968.41,611.44,92,2,2,50,0
3018,45,17,1136.44,115.59,465,10,0,52,0
3019,33,13,3628.79,337.9,339,6,0,44,0
3020,24,14,4007.93,331.93,669,8,0,18,1
3021,71,9,2283.2,447.4,276,4,0,24,0
3022,320,18,758.54,70.46,541,10,2,46,1
3023,22,14,1228.4,133.46,415,8,0,39,0
3024,10,3,354.41,128.02,228,2,0,46,1
3025,10,12,3197.4,975.77,292,3,1,65,0
3026,70,8,1447.34,524.12,145,2,1,50,1
3027,62,7,1154.02,93.6,1190,9,3,58,1
3028,5,24,642.06,49.0,534,11,0,41,0
3029,35,12,1296.98,436.17,137,2,0,27,0
3030,151,6,498.1,41.58,1153,9,0,39,1
3031,43,12,2426.95,636.0,182,3,0,27,0
3032,117,7,1091.33,289.58,273,3,0,63,1
3033,3,14,1801.88,235.89,356,5,3,51,0
3034,48,10,3908.05,660.14,422,5,1,47,0
3035,120,11,4702.73,304.38,657,15,1,58,0
3036,67,9,125.1,54.66,73,1,0,18,0
3037,7,16,3025.13,246.2,427,11,4,48,0
3038,145,12,290.58,38.27,344,7,0,20,1
3039,13,14,1294.11,121.31,471,9,1,39,0
3040,74,16,396.8,62.8,332,6,0,35,0
3041,5,10,921.71,117.26,302,6,0,49,0
3042,52,12,1087.03,150.78,385,6,1,43,1
3043,25,10,2600.97,109.31,1115,22,0,60,0
3044,302,5,1443.79,282.07,306,4,0,30,1
3045,176,7,743.14,84.86,844,8,0,50,1
3046,34,16,768.8,46.94,458,14,0,42,0
3047,140,9,55.74,10.0,444,8,1,18,1
3048,20,8,1069.22,190.74,474,4,1,26,1
3049,55,8,555.75,46.99,572,11,1,37,1
3050,119,12,830.31,176.84,323,4,1,56,1
3051,64,18,1602.26,70.83,809,21,0,46,1
3052,41,11,1833.41,152.91,572,10,0,22,0
3053,54,10,656.25,202.02,155,2,1,37,0
3054,24,10,1579.52,834.92,55,1,4,70,1
3055,55,12,2563.55,111.87,1095,17,1,41,0
3056,10,8,1662.59,231.72,483,6,2,35,1
3057,95,12,1731.54,527.45,140,2,0,47,0
3058,365,7,1023.95,233.54,305,3,1,51,1
3059,3,9,627.62,84.44,731,7,2,33,0
3060,103,13,1306.31,214.71,369,5,1,47,1
3061,151,4,653.33,149.68,392,3,1,35,1
